start,27900
dump,60.2485199999137
link,4000000013104351,-,2,1.895
link,4000000013081538,-,14,1.859
link,4000000013104251,+,1,1.917
link,4000000013081249,-,4,3.853
link,4000000013081623,-,5,1.851
link,4000000013081546,+,3,1.944
link,4000000013081576,-,1,1.8
link,4000000013104445,+,4,1.902
link,4000000012501450,-,6,1.908
link,4000000012501497,+,1,1.889
link,4000000013080915,-,4,1.861
link,4000000012506959,-,1,1.667
link,4000000012495120,+,8,1.901
link,4000000013080792,-,1,1.881
link,4000000012513332,+,23,2.112
link,4000000012478051,-,11,3.897
link,4000000013081421,+,8,1.885
link,4000000012505321,+,2,2
link,4000000012487676,+,8,1.916
link,4000000013081601,-,6,1.974
link,4000000013081396,-,13,1.897
link,4000000012505186,-,1,1.556
link,4000000013104415,-,1,2
link,4000000013104619,-,1,1.667
link,4000000012501617,-,33,1.904
link,4000000013081365,+,11,1.865
link,4000000013562455,-,1,1.789
link,4000000013081292,-,3,1.231
link,4000000012495004,+,1,1.87
link,4000000013103700,+,6,1.95
link,4000000013610138,-,1,2
link,4000000013104645,-,5,1.045
link,4000000013104217,+,1,1.786
link,4000000013081349,-,7,1.909
link,4000000013104339,+,1,1.808
link,4000000012544341,-,1,1.75
link,4000000012487988,-,1,1.881
link,4000000013081719,+,1,1.8
link,4000000013104280,+,1,1.957
link,4000000013104530,+,6,1.029
link,4000000013103808,+,3,1.962
link,4000000013104954,-,1,1.882
link,4000000013103720,-,1,3.429
link,4000000012495019,-,2,1.923
link,4000000013610075,+,3,1.906
link,4000000013103935,+,7,1.816
link,4000000012501414,-,1,1.941
link,4000000013081288,+,4,1.888
link,4000000013610196,-,1,1.714
link,4000000013104237,+,2,1.939
link,4000000013104131,+,10,1.928
link,4000000013081542,+,1,1.889
link,4000000013104469,+,1,1.692
link,4000000013081893,-,2,1.899
link,4000000013081511,-,2,1.886
link,4000000013080998,+,1,4
link,4000000013080944,+,3,3.917
link,4000000013103953,-,16,1.868
link,4000000013080806,-,12,1.883
link,4000000013104354,-,4,1.943
link,4000000013080836,-,1,2
link,4000000013081386,+,1,1.919
link,4000000013103753,+,3,1.862
link,4000000013081410,-,5,1.892
link,4000000013080870,+,20,1.904
link,4000000012482500,-,1,1.903
link,4000000013103703,-,9,1.942
link,4000000012495189,-,11,1.896
link,4000000012495142,-,2,1.886
link,4000000013081874,-,1,1.667
link,4000000012495152,-,8,1.957
link,4000000013081284,-,2,1.968
link,4000000013104011,+,4,1.87
link,4000000013081643,+,1,1.786
link,4000000013104497,-,2,2
link,4000000013103952,-,14,1.903
link,4000000012526358,-,1,1.722
link,4000000013081885,+,1,1.625
link,4000000012487984,+,29,1.874
link,4000000012506890,-,1,1.75
link,4000000013081750,+,3,1.91
link,4000000012494943,+,69,1.861
link,4000000013081815,-,1,1.917
link,4000000013081510,+,4,1.893
link,4000000013081605,+,1,1.889
link,4000000013081284,+,13,1.897
link,4000000013103830,+,1,2
link,4000000013562426,-,6,1.788
link,4000000013427210,-,1,1.8
link,4000000013104188,-,4,1.85
link,4000000013680943,+,1,1.867
link,4000000013081674,-,1,1.625
link,4000000013104525,+,2,1.861
link,4000000012526373,-,1,1.8
link,4000000013081677,-,4,1.087
link,4000000013103954,+,12,1.081
link,4000000013081745,+,2,1.923
link,4000000013081460,+,1,1.875
link,4000000013081427,+,1,1.75
link,4000000013081255,+,1,4
link,4000000013104201,+,1,1.9
link,4000000013081683,-,4,2
link,4000000013610168,-,1,1.897
link,4000000012495168,+,1,1.913
link,4000000012501486,-,4,1.942
link,4000000013104926,-,1,1.871
link,4000000013104039,-,2,1.813
link,4000000013104184,+,1,1.824
link,4000000013103934,-,14,1.886
link,4000000013103917,-,14,1.893
link,4000000012505284,-,1,1.875
link,4000000013104925,-,1,2
link,4000000013104155,+,31,1.904
link,4000000012500986,-,1,1.909
link,4000000013104570,+,3,1.941
link,4000000012526323,+,1,1
link,4000000013103769,+,1,1.857
link,4000000012501620,-,2,1.969
link,4000000012487934,+,8,1.903
link,4000000012501416,+,4,1.908
link,4000000012487916,-,19,1.862
link,4000000013104016,+,3,1.889
link,4000000013081694,-,2,1.636
link,4000000012501385,-,1,3.556
link,4000000013081882,+,1,2
link,4000000012501427,+,19,1.899
link,4000000012494867,+,1,1.813
link,4000000013103886,+,1,1.923
link,4000000013562475,-,1,1.909
link,4000000013081498,-,3,1.895
link,4000000013103933,+,16,1.892
link,4000000013103788,+,2,1.903
link,4000000013104555,+,16,1.92
link,4000000013103949,-,5,1.917
link,4000000013562427,+,2,1.874
link,4000000013081827,+,14,1.892
link,4000000013103704,+,5,1.88
link,4000000012487880,+,2,1.851
link,4000000012487936,-,3,1.887
link,4000000012495009,-,18,1.887
link,4000000012494944,+,8,1.912
link,4000000012526316,+,35,1.82
link,4000000013104539,+,3,1.938
link,4000000012475212,-,1,1.912
link,4000000013103844,+,3,2
link,4000000012542481,-,12,1.136
link,4000000012501433,-,1,1.938
link,4000000013104434,+,2,1.968
link,4000000012494977,+,1,1.944
link,4000000013638768,-,1,1
link,4000000013103950,-,16,1.964
link,4000000013103702,-,11,1.883
link,4000000013081845,-,3,1.837
link,4000000012494906,-,5,1.842
link,4000000013104040,-,2,1.838
link,4000000013103777,-,1,1.733
link,4000000013080838,+,1,1.917
link,4000000012505290,-,2,1.857
link,4000000013104424,+,4,1.863
link,4000000013103753,-,6,1.878
link,4000000013081507,+,1,1.906
link,4000000013081355,-,13,1.873
link,4000000013081422,+,7,1.919
link,4000000012501502,-,20,1.904
link,4000000013104300,+,2,1.829
link,4000000013104380,-,2,1.9
link,4000000013081379,-,1,1.714
link,4000000013081819,+,1,1.905
link,4000000013104569,-,2,1.905
link,4000000013081485,+,2,1.962
link,4000000013104669,+,4,1.903
link,4000000012501413,+,15,1.9
link,4000000013081361,-,1,1.923
link,4000000013103697,-,6,1.953
link,4000000013103691,-,11,1.902
link,4000000012501462,-,1,1.917
link,4000000013081378,-,4,1.893
link,4000000012528931,-,1,2
link,4000000013081478,-,6,1.878
link,4000000013104462,+,1,1.923
link,4000000013610139,-,1,2
link,4000000013104330,-,1,1.903
link,4000000013081373,+,8,1.943
link,4000000013646456,+,3,1.707
link,4000000013080928,+,1,3.821
link,4000000013081332,-,5,1.933
link,4000000012501366,+,36,1.9
link,4000000012501259,-,1,1.786
link,4000000013081417,-,7,1.088
link,4000000013103998,+,1,1.826
link,4000000013104948,-,1,1.889
link,4000000013103914,+,3,1.878
link,4000000013081477,-,5,1.905
link,4000000013104036,+,25,1.894
link,4000000013103745,-,28,1.924
link,4000000013081334,+,2,1.863
link,4000000013080985,-,2,3.846
link,4000000013104560,+,1,1.875
link,4000000013104467,+,7,1.881
link,4000000013081520,+,8,1.892
link,4000000013610175,+,1,1.9
link,4000000013081256,-,6,3.779
link,4000000013081821,+,1,2
link,4000000013104236,-,2,1.955
link,4000000013610041,+,4,1.706
link,4000000013103970,+,2,1.889
link,4000000013103736,+,3,1.877
link,4000000013103706,+,11,1.849
link,4000000013103923,+,4,1.902
link,4000000012501297,-,4,1.9
link,4000000013104038,+,12,1.844
link,4000000013104179,-,1,1.93
link,4000000012501575,+,2,1.875
link,4000000013081407,+,2,1.042
link,4000000013104205,-,20,1.883
link,4000000013081515,+,1,1.95
link,4000000013081544,-,3,1.912
link,4000000013103692,+,5,1.895
link,4000000013081701,-,1,1.889
link,4000000012494848,+,7,1.841
link,4000000013104635,-,1,1.833
link,4000000013081344,+,8,1.908
link,4000000013610074,-,2,1.933
link,4000000012501576,+,2,1.92
link,4000000013104526,-,8,1.919
link,4000000013103692,-,9,1.935
link,4000000013081705,-,1,2
link,4000000013104157,+,2,1.865
link,4000000013610179,+,1,1.889
link,4000000013081806,+,1,1.84
link,4000000013103969,-,10,1.947
link,4000000013103993,-,8,1.855
link,4000000013081270,-,10,3.597
link,4000000013081248,+,5,3.823
link,4000000013103981,-,14,1.875
link,4000000012487989,-,1,1.92
link,4000000012501577,+,2,1.944
link,4000000012507455,+,5,2
link,4000000013104291,+,1,1.95
link,4000000013104002,+,3,1.938
link,4000000013104157,-,23,1.91
link,4000000013104440,-,1,2
link,4000000012526465,-,1,1.667
link,4000000013081319,+,3,1
link,4000000013104463,-,15,1.902
link,4000000012494939,+,26,1.921
link,4000000012501607,+,4,1.817
link,4000000013080785,+,1,1.875
link,4000000013103709,+,3,2
link,4000000012495095,+,2,1.843
link,4000000012501301,-,1,1.833
link,4000000013104409,-,1,1.813
link,4000000013081731,+,6,1.895
link,4000000013081391,+,15,1.901
link,4000000012487848,+,13,1.907
link,4000000012495008,+,8,1.828
link,4000000012487988,+,2,1.881
link,4000000013080992,-,1,4
link,4000000012505234,-,1,1
link,4000000012494975,+,6,1.919
link,4000000013104142,+,9,1.886
link,4000000012487992,+,15,3.885
link,4000000012495040,-,1,1.946
link,4000000012487954,+,14,1.893
link,4000000013103719,-,1,1.893
link,4000000012482467,-,1,1.875
link,4000000013104530,-,7,1.076
link,4000000012495096,-,5,1.839
link,4000000013080919,-,1,1.75
link,4000000013646476,-,1,1.692
link,4000000012495162,+,3,1.927
link,4000000013081233,+,19,1.873
link,4000000012494513,-,5,1.881
link,4000000012494950,-,3,1.821
link,4000000012495127,-,1,1.95
link,4000000012505268,-,9,1
link,4000000012494965,+,2,1.925
link,4000000012506818,-,2,1.125
link,4000000012494861,+,1,1.778
link,4000000013103803,-,1,2
link,4000000013081408,-,19,1.873
link,4000000013081820,-,26,1.904
link,4000000013081709,+,1,1.429
link,4000000012487861,-,3,1.867
link,4000000013081248,-,1,3.898
link,4000000013104385,-,20,1.891
link,4000000013103782,-,5,1.935
link,4000000013638769,+,1,1.875
link,4000000013104576,+,2,1.917
link,4000000013081280,-,5,1.078
link,4000000012494968,+,15,1.889
link,4000000013081889,-,25,2.42
link,4000000013104229,+,2,1.846
link,4000000013103786,+,1,1.813
link,4000000012494983,+,47,1.886
link,4000000013104661,+,1,1.917
link,4000000012487878,+,3,1.863
link,4000000012501377,-,1,1
link,4000000012526369,-,1,1.778
link,4000000013104464,-,15,1.906
link,4000000012494949,-,3,1.923
link,4000000012501544,+,2,1.889
link,4000000013103911,-,15,1.906
link,4000000013081895,-,4,1.941
link,4000000012526382,-,1,1.917
link,4000000013103957,-,14,1.926
link,4000000013104045,+,6,1.822
link,4000000012487967,-,13,1.905
link,4000000012495035,-,7,1.957
link,4000000012495028,-,1,1.852
link,4000000013080765,+,1,1
link,4000000012526420,-,9,1.884
link,4000000013104265,+,1,1.821
link,4000000013104427,+,1,1.8
link,4000000013081659,+,1,1.714
link,4000000013610158,+,1,1.75
link,4000000012501326,+,1,2
link,4000000013081679,+,1,1.857
link,4000000012494985,+,6,1.868
link,4000000012487895,-,26,1.906
link,4000000012528924,-,1,1.862
link,4000000013081584,-,22,1.906
link,4000000012506953,+,5,1.913
link,4000000012495091,-,3,1.871
link,4000000013081269,+,5,3.924
link,4000000013103797,+,3,1.973
link,4000000012501294,-,4,1.966
link,4000000012487957,-,1,1.906
link,4000000013104974,-,1,1.8
link,4000000013104256,-,16,1.884
link,4000000013104323,+,2,1.919
link,4000000013081754,-,5,1.898
link,4000000012501638,-,2,1.851
link,4000000013104040,+,25,1.895
link,4000000013081775,-,1,1.969
link,4000000012495008,-,2,1.885
link,4000000013080896,-,1,1.875
link,4000000012501486,+,3,1.923
link,4000000013104047,-,6,1.943
link,4000000012487899,-,5,1.859
link,4000000013080849,+,5,1.923
link,4000000013104129,+,10,1.905
link,4000000013610123,+,1,1.667
link,4000000013081294,-,13,1.185
link,4000000013081688,+,3,1.833
link,4000000013104472,+,1,1.875
link,4000000012495083,-,5,1.866
link,4000000013081232,-,17,1.919
link,4000000013104264,+,2,1.852
link,4000000013081403,+,3,1.836
link,4000000013081863,-,1,1.875
link,4000000013080995,-,1,4
link,4000000013081412,-,1,1.042
link,4000000013081561,-,1,1.875
link,4000000013104049,+,3,1.075
link,4000000012487984,-,40,1.894
link,4000000013081806,-,6,1.917
link,4000000013081274,-,8,1.877
link,4000000012494931,-,5,1.832
link,4000000013081312,-,11,1
link,4000000013103958,+,2,1.933
link,4000000012495166,+,8,1.909
link,4000000013081517,-,8,1.902
link,4000000013103715,-,1,1.811
link,4000000013104297,+,2,1.829
link,4000000013081600,+,2,1.857
link,4000000013104168,-,1,1.868
link,4000000012487901,+,1,1.871
link,4000000013103705,-,8,1.93
link,4000000012505339,+,1,2
link,4000000013103878,-,1,1.75
link,4000000013104927,+,1,1.818
link,4000000012501530,+,12,1.901
link,4000000012501641,+,1,1.95
link,4000000012495042,+,2,1.828
link,4000000013081522,-,16,1.869
link,4000000013081011,-,1,4
link,4000000013081490,-,2,1.854
link,4000000012501322,+,4,1.935
link,4000000013104034,+,16,1.891
link,4000000013081317,-,5,1.609
link,4000000013103731,-,1,1
link,4000000012487958,-,1,1.898
link,4000000013081345,-,1,1.813
link,4000000013562475,+,2,1.826
link,4000000012495151,+,3,1.955
link,4000000013103823,-,2,1.875
link,4000000013081048,-,2,1.844
link,4000000012501477,-,1,1.846
link,4000000012501657,-,1,1.857
link,4000000013104204,-,8,1.926
link,4000000013081653,+,3,1.846
link,4000000013081489,-,9,1.885
link,4000000012487842,-,13,1.866
link,4000000012482485,-,6,1.869
link,4000000013103774,-,8,1.871
link,4000000013104428,+,7,1.921
link,4000000013103917,+,4,1.942
link,4000000012495128,-,2,1.909
link,4000000013081237,-,12,1.903
link,4000000013104685,-,14,1.924
link,4000000013104598,+,1,1.8
link,4000000012505255,-,1,1.889
link,4000000013646457,+,14,1.896
link,4000000013104008,+,3,1.909
link,4000000012505196,+,2,1.929
link,4000000013081514,+,10,1.92
link,4000000013081557,+,1,1.833
link,4000000013104410,+,7,1.854
link,4000000012501279,-,1,2
link,4000000013104296,+,8,1.799
link,4000000013104369,-,1,1.769
link,4000000012528938,-,1,1.6
link,4000000012487985,+,41,1.912
link,4000000012494899,-,4,1.9
link,4000000012494965,-,1,2
link,4000000012505302,+,1,1.667
link,4000000013104119,+,2,1.857
link,4000000013081245,+,11,1.95
link,4000000012487933,-,4,1.908
link,4000000012487962,-,1,1.88
link,4000000012501296,+,3,1.838
link,4000000012501487,+,2,1.744
link,4000000013081644,+,4,1.851
link,4000000012495086,+,1,2
link,4000000013081727,-,1,1.889
link,4000000012501496,+,2,1.969
link,4000000013081726,-,12,1.889
link,4000000012494525,-,3,1.931
link,4000000012482489,-,2,1.9
link,4000000012505224,-,2,1.889
link,4000000013047278,+,4,3.877
link,4000000013081372,+,4,1.864
link,4000000013081482,-,5,1.888
link,4000000013103913,+,18,1.908
link,4000000013103927,-,7,1.963
link,4000000013081351,-,8,1.913
link,4000000012495061,+,1,1.944
link,4000000013081707,+,2,1.875
link,4000000013103856,-,1,1.8
link,4000000013104972,-,1,2
link,4000000013081609,+,2,1.829
link,4000000013081686,+,6,1.905
link,4000000013081755,-,4,1.888
link,4000000012487864,+,1,1.818
link,4000000013104479,+,8,1.852
link,4000000012487954,-,7,1.892
link,4000000013104512,+,2,1.926
link,4000000012522610,-,2,1.625
link,4000000013081509,+,3,1.891
link,4000000012495060,-,1,1.789
link,4000000013081330,-,30,1.888
link,4000000013103706,-,5,1.86
link,4000000013081256,+,14,3.762
link,4000000013081871,+,11,1.893
link,4000000013104681,-,1,1.846
link,4000000012478054,+,1,1.904
link,4000000013103771,+,3,1.912
link,4000000013104568,+,1,1.8
link,4000000012495038,-,20,1.914
link,4000000012501323,-,3,1.805
link,4000000013104210,-,6,1.913
link,4000000012495101,-,4,1.911
link,4000000013103945,-,5,1.855
link,4000000012505192,-,5,1.822
link,4000000013104207,+,4,1.864
link,4000000013081678,+,3,1.95
link,4000000012505244,+,5,1.846
link,4000000013080929,+,3,3.903
link,4000000013104162,-,1,1.861
link,4000000012501488,+,1,1.938
link,4000000013103793,-,1,1.7
link,4000000012487952,-,1,1.871
link,4000000012501371,-,1,1.857
link,4000000013081283,+,8,1.886
link,4000000013081544,+,5,1.887
link,4000000013103877,+,2,1.88
link,4000000013104122,+,1,1.8
link,4000000013103701,-,8,1.904
link,4000000012494970,-,30,1.905
link,4000000012495188,+,1,1.9
link,4000000012505229,-,1,1.714
link,4000000013103849,+,3,1.762
link,4000000013610135,+,2,1.571
link,4000000013646451,+,15,1.899
link,4000000013081887,+,27,1.882
link,4000000013104187,-,1,1.927
link,4000000013103823,+,9,1.867
link,4000000012482470,+,1,1.897
link,4000000013104273,+,1,1.875
link,4000000013081378,+,33,1.905
link,4000000012494897,-,5,1.937
link,4000000013047211,+,2,3.821
link,4000000012495003,+,3,1.87
link,4000000013103962,-,1,2
link,4000000012495083,+,13,1.862
link,4000000013081324,-,11,1.5
link,4000000012494982,+,1,1.958
link,4000000013610126,+,1,1.6
link,4000000013104237,-,25,1.897
link,4000000013104354,+,1,1.842
link,4000000013103970,-,10,1.929
link,4000000013610073,+,1,1.833
link,4000000013081922,-,1,1.907
link,4000000013080988,-,1,3.923
link,4000000013081597,-,4,1.911
link,4000000012487914,+,1,1.849
link,4000000013103737,-,1,2
link,4000000013103849,-,2,1.857
link,4000000012501289,-,5,1.909
link,4000000012495156,+,1,1.905
link,4000000012526471,-,1,1.667
link,4000000012487675,-,7,1.907
link,4000000013081567,-,1,1.933
link,4000000013081540,+,13,1.909
link,4000000012501429,-,9,1.893
link,4000000013103968,+,2,2
link,4000000012495123,-,9,1.878
link,4000000013104243,+,1,1.941
link,4000000013081010,-,1,3.5
link,4000000013104248,+,5,1.926
link,4000000013646484,-,13,1.872
link,4000000013104491,+,1,1.933
link,4000000013104979,+,1,2
link,4000000013103763,-,3,1.939
link,4000000013103914,-,16,1.908
link,4000000013081381,+,9,1.87
link,4000000013638768,+,1,1
link,4000000013680938,+,5,1.278
link,4000000013104390,+,2,1.811
link,4000000013104019,-,2,1.095
link,4000000012487953,-,6,1.914
link,4000000013103714,+,6,1.899
link,4000000012482443,+,1,1.882
link,4000000013104201,-,23,1.878
link,4000000012505248,-,2,1.667
link,4000000012501264,-,4,1.918
link,4000000012494988,+,2,1.864
link,4000000013104215,+,1,2
link,4000000013103725,+,1,1
link,4000000012495130,+,1,1.696
link,4000000013610053,+,5,1.883
link,4000000012505239,-,2,1.947
link,4000000012494841,-,3,1.929
link,4000000012501605,+,7,1.924
link,4000000012505252,-,13,1.896
link,4000000013104248,-,6,1.83
link,4000000012494959,-,37,1.894
link,4000000012505270,-,2,1
link,4000000013610193,-,2,1.846
link,4000000013080873,+,15,1.916
link,4000000013103703,+,3,1.784
link,4000000013103924,+,3,1.875
link,4000000013103794,+,3,1.864
link,4000000012501624,-,1,1.895
link,4000000013081814,+,3,1.907
link,4000000013104162,+,1,1.901
link,4000000013081786,-,2,1.815
link,4000000013081273,-,7,1.848
link,4000000012506895,+,33,1.05
link,4000000012505322,+,9,1.894
link,4000000012495062,+,3,1.914
link,4000000012494966,-,2,1.922
link,4000000013081604,-,6,1.959
link,4000000012501565,-,1,1.833
link,4000000013080872,+,1,1.875
link,4000000012487883,-,1,1.815
link,4000000013081495,+,35,1.892
link,4000000013080904,-,1,1.667
link,4000000012487965,-,10,1.858
link,4000000013081773,+,2,1.901
link,4000000013103991,+,3,1.893
link,4000000013081246,-,45,1.094
link,4000000013081414,+,11,1.904
link,4000000013104546,-,9,1.06
link,4000000012495105,+,10,1.896
link,4000000012506922,+,5,1.917
link,4000000013104338,+,1,1.875
link,4000000013104363,-,2,1.71
link,4000000012478046,-,1,1.896
link,4000000013104950,-,1,1.842
link,4000000013081270,+,7,3.825
link,4000000012501619,-,38,1.911
link,4000000013104042,+,3,1.9
link,4000000013081630,+,5,1.892
link,4000000012495098,-,1,1.875
link,4000000012501569,+,12,1.868
link,4000000013104651,-,1,1.882
link,4000000013103742,+,1,1.867
link,4000000013103735,-,2,1
link,4000000013104252,-,4,1.909
link,4000000012506929,-,2,1.909
link,4000000012495197,-,2,1.925
link,4000000013103773,-,3,1.87
link,4000000013562462,+,3,1.886
link,4000000013081527,-,10,1.886
link,4000000013081264,-,6,3.646
link,4000000012487985,-,20,1.9
link,4000000012500976,+,8,1.867
link,4000000013103923,-,4,1.871
link,4000000012501379,+,35,1
link,4000000013104209,+,7,1.866
link,4000000013081650,-,2,1.833
link,4000000013610034,-,28,1.874
link,4000000013081365,-,2,1.933
link,4000000012505268,+,2,1.074
link,4000000013104429,-,3,1.976
link,4000000012501360,-,7,1.865
link,4000000012487976,+,10,1.89
link,4000000013104608,+,4,1.031
link,4000000013081597,+,3,1.935
link,4000000012495090,-,7,1.874
link,4000000013646449,-,8,1.89
link,4000000012494833,-,1,1.765
link,4000000012505205,+,5,1.85
link,4000000012501569,-,21,1.909
link,4000000012500966,-,3,1.829
link,4000000012482484,+,4,1.895
link,4000000012513336,+,1,1.833
link,4000000013103806,+,2,1.946
link,4000000013562426,+,1,1.833
link,4000000012501549,-,1,1.882
link,4000000013080849,-,16,1.895
link,4000000013103694,-,15,1.855
link,4000000013103988,+,10,1.932
link,4000000012487939,-,9,1.896
link,4000000013104654,-,1,1.844
link,4000000013103926,-,4,1.937
link,4000000013080945,+,1,3.917
link,4000000012495106,+,11,1.91
link,4000000012507577,-,2,1.5
link,4000000012495116,-,1,1.917
link,4000000013081903,+,1,1.667
link,4000000012501560,-,3,1.941
link,4000000013081375,+,15,1.862
link,4000000013103879,-,1,1.25
link,4000000012494993,+,1,1.886
link,4000000012495121,+,4,1.888
link,4000000013680935,+,10,1.883
link,4000000013104213,+,2,1.821
link,4000000013081493,+,3,2.033
link,4000000012494852,-,1,1.706
link,4000000013104325,-,2,1.967
link,4000000013680937,+,12,1.98
link,4000000012526326,+,37,1.847
link,4000000012506928,+,2,1.778
link,4000000013104029,-,9,1.901
link,4000000012505312,-,1,1.833
link,4000000013103711,-,2,1.907
link,4000000013080759,+,5,1.906
link,4000000012501388,-,2,1.955
link,4000000013081309,+,5,1.115
link,4000000013104435,-,2,1.909
link,4000000013103965,-,28,1.898
link,4000000013104009,+,12,1.838
link,4000000012494943,-,1,2
link,4000000013081477,+,6,1.894
link,4000000013081655,+,3,1.714
link,4000000013080841,-,1,1.833
link,4000000013103843,-,1,2
link,4000000013080826,-,1,1.882
link,4000000013080808,+,13,1.882
link,4000000012494514,-,1,1.842
link,4000000013680942,+,1,1.667
link,4000000013104266,-,5,1.906
link,4000000012501616,-,35,1.883
link,4000000012495053,-,9,1.894
link,4000000013680935,-,1,1.933
link,4000000012506961,-,1,2
link,4000000013081013,+,1,2.667
link,4000000012494887,+,1,1.875
link,4000000012505250,+,3,1.931
link,4000000013081579,+,2,3.214
link,4000000012501395,-,2,1.839
link,4000000013104321,+,3,1.911
link,4000000013562462,-,1,1.846
link,4000000013103816,+,3,1.063
link,4000000012501254,-,4,1.909
link,4000000013080987,-,1,3.857
link,4000000013562461,-,1,2
link,4000000012494913,-,7,1.867
link,4000000013104224,+,16,1.919
link,4000000013081403,-,6,1.891
link,4000000012487866,+,10,1.891
link,4000000013081372,-,6,1.968
link,4000000012494877,-,4,1.909
link,4000000012505231,-,15,1
link,4000000013080811,+,16,1.893
link,4000000012526368,-,2,2
link,4000000013104629,+,7,2
link,4000000013081001,-,1,3.727
link,4000000013081787,+,4,1.913
link,4000000013104244,-,3,1.962
link,4000000012487944,-,10,1.876
link,4000000013081576,+,1,1.75
